6.993538141250610352e-02,6.998509168624877930e-02,5.644333362579345703e-02,1.435939550399780273e+00,1.377658605575561523e+00,1.702973484992980957e+00
8.237993717193603516e-02,6.752890348434448242e-02,6.995165348052978516e-02,1.347991704940795898e+00,1.469181418418884277e+00,1.696434020996093750e+00
5.514031648635864258e-02,4.051512479782104492e-02,3.984493017196655273e-02,1.717396020889282227e+00,9.799699187278747559e-01,1.240596294403076172e+00
6.560879945755004883e-02,5.837917327880859375e-02,4.767590761184692383e-02,2.162652611732482910e-01,8.918282389640808105e-01,1.303207397460937500e+00
6.809592247009277344e-02,5.707347393035888672e-02,4.528194665908813477e-02,1.352465271949768066e+00,1.415867686271667480e+00,1.365891337394714355e+00
5.047005414962768555e-02,4.506540298461914062e-02,4.324901103973388672e-02,6.516639590263366699e-01,8.953135013580322266e-01,1.610020160675048828e+00
8.590167760848999023e-02,8.014494180679321289e-02,6.416863203048706055e-02,1.160204887390136719e+00,1.473546266555786133e+00,1.814681291580200195e+00
1.017329692840576172e-01,7.563829421997070312e-02,5.860912799835205078e-02,1.236576080322265625e+00,1.871714353561401367e+00,2.153668403625488281e+00
5.377739667892456055e-02,4.881012439727783203e-02,3.940004110336303711e-02,9.614692926406860352e-01,1.232617616653442383e+00,1.471233487129211426e+00
1.391433477401733398e-01,1.322767138481140137e-01,1.195617914199829102e-01,1.133594155311584473e+00,1.145939111709594727e+00,1.550674438476562500e+00
6.674963235855102539e-02,5.742394924163818359e-02,4.701483249664306641e-02,1.609515309333801270e+00,1.488224387168884277e+00,2.093697547912597656e+00
9.128075838088989258e-02,7.979232072830200195e-02,6.799238920211791992e-02,1.022971630096435547e+00,1.103580236434936523e+00,1.885847210884094238e+00
1.725844144821166992e-01,1.614591479301452637e-01,1.437991261482238770e-01,1.254419803619384766e+00,1.044155359268188477e+00,1.685760498046875000e+00
6.645280122756958008e-02,5.665844678878784180e-02,3.796827793121337891e-02,1.720887064933776855e+00,1.797276496887207031e+00,2.070872306823730469e+00
5.979788303375244141e-02,5.060023069381713867e-02,4.280591011047363281e-02,1.430371761322021484e+00,1.333789944648742676e+00,1.233801841735839844e+00
1.608910560607910156e-01,1.363477706909179688e-01,1.250440478324890137e-01,1.587764263153076172e+00,1.586052417755126953e+00,2.470187187194824219e+00
4.898357391357421875e-02,4.493343830108642578e-02,3.617191314697265625e-02,9.091186523437500000e-01,1.293300032615661621e+00,1.282679915428161621e+00
3.531163930892944336e-02,2.946943044662475586e-02,2.862578630447387695e-02,1.053901076316833496e+00,1.133340954780578613e+00,1.755213022232055664e+00
1.294831037521362305e-01,1.127759814262390137e-01,1.037596464157104492e-01,1.352096915245056152e+00,1.265591621398925781e+00,1.571571826934814453e+00
6.149554252624511719e-02,5.264747142791748047e-02,4.811739921569824219e-02,1.166246175765991211e+00,1.023882150650024414e+00,1.084418535232543945e+00
5.193793773651123047e-02,3.957027196884155273e-02,3.550297021865844727e-02,1.211421132087707520e+00,9.758437871932983398e-01,1.286486506462097168e+00
1.187592744827270508e-01,9.760415554046630859e-02,7.564312219619750977e-02,1.244559288024902344e+00,1.210651159286499023e+00,1.605247497558593750e+00
1.698608994483947754e-01,1.683690547943115234e-01,1.534432768821716309e-01,1.854818701744079590e+00,1.046861529350280762e+00,2.626766443252563477e+00
1.074813008308410645e-01,8.887159824371337891e-02,7.624965906143188477e-02,1.178083419799804688e+00,1.197979688644409180e+00,1.075574040412902832e+00
5.400002002716064453e-02,4.380369186401367188e-02,3.338760137557983398e-02,1.070624828338623047e+00,1.213334441184997559e+00,1.598772287368774414e+00
7.204467058181762695e-02,8.386766910552978516e-02,7.591545581817626953e-02,1.159083127975463867e+00,1.118416428565979004e+00,1.264429450035095215e+00
7.072019577026367188e-02,6.069606542587280273e-02,4.960209131240844727e-02,1.136435508728027344e+00,1.179052829742431641e+00,1.316598773002624512e+00
8.123910427093505859e-02,7.183384895324707031e-02,6.302922964096069336e-02,9.264038801193237305e-01,1.155414104461669922e+00,1.101562023162841797e+00
6.098878383636474609e-02,5.472314357757568359e-02,5.209547281265258789e-02,1.440584421157836914e+00,1.282104492187500000e+00,1.634733200073242188e+00
5.808860063552856445e-02,5.111217498779296875e-02,4.343408346176147461e-02,9.426133632659912109e-01,1.185728073120117188e+00,1.089353322982788086e+00
8.369994163513183594e-02,7.452946901321411133e-02,6.493431329727172852e-02,9.886416792869567871e-01,1.112414598464965820e+00,1.188018321990966797e+00
5.525565147399902344e-02,4.552280902862548828e-02,3.875899314880371094e-02,1.021908402442932129e+00,1.015468955039978027e+00,1.497042059898376465e+00
5.433958768844604492e-02,3.960031270980834961e-02,3.508669137954711914e-02,1.011904478073120117e+00,1.468765258789062500e+00,1.640802383422851562e+00
7.438588142395019531e-02,6.937193870544433594e-02,5.169725418090820312e-02,1.276609182357788086e+00,1.801425933837890625e+00,1.677032709121704102e+00
6.215035915374755859e-02,5.058878660202026367e-02,4.146319627761840820e-02,1.678709506988525391e+00,1.400679230690002441e+00,1.376626253128051758e+00
6.656974554061889648e-02,5.667793750762939453e-02,4.928648471832275391e-02,1.416798591613769531e+00,1.353153467178344727e+00,1.233440876007080078e+00
4.593640565872192383e-02,4.170495271682739258e-02,3.574186563491821289e-02,1.665263056755065918e+00,1.309725880622863770e+00,1.542140364646911621e+00
6.290978193283081055e-02,5.780375003814697266e-02,4.982829093933105469e-02,8.701175451278686523e-01,8.206220269203186035e-01,1.117673158645629883e+00
4.509437084197998047e-02,4.388040304183959961e-02,3.451502323150634766e-02,1.136501669883728027e+00,1.217812299728393555e+00,1.468732953071594238e+00
5.357801914215087891e-02,4.776871204376220703e-02,4.198747873306274414e-02,9.913108348846435547e-01,9.228782057762145996e-01,1.012270331382751465e+00
5.556929111480712891e-02,4.604279994964599609e-02,3.984206914901733398e-02,1.010873556137084961e+00,1.318368315696716309e+00,9.316291809082031250e-01
8.927232027053833008e-02,8.823788166046142578e-02,9.395974874496459961e-02,9.943352937698364258e-01,1.358703374862670898e+00,1.835083365440368652e+00
4.747009277343750000e-02,3.866940736770629883e-02,3.966844081878662109e-02,2.575743913650512695e+00,2.221345663070678711e+00,2.925055980682373047e+00
6.893169879913330078e-02,6.570947170257568359e-02,5.302619934082031250e-02,8.392070531845092773e-01,8.666312098503112793e-01,1.109921336174011230e+00
1.326384544372558594e-01,1.120535731315612793e-01,7.944810390472412109e-02,1.595416784286499023e+00,1.060103654861450195e+00,1.465632319450378418e+00
7.421082258224487305e-02,6.378042697906494141e-02,4.456239938735961914e-02,1.352186679840087891e+00,1.437726736068725586e+00,1.221810221672058105e+00
5.346322059631347656e-02,4.344946146011352539e-02,3.415560722351074219e-02,9.461317062377929688e-01,1.255666136741638184e+00,1.262073755264282227e+00
5.493432283401489258e-02,4.397606849670410156e-02,4.314100742340087891e-02,1.205781221389770508e+00,1.305416464805603027e+00,1.339268207550048828e+00
6.130313873291015625e-02,5.219149589538574219e-02,4.303103685379028320e-02,1.332697868347167969e+00,1.316449284553527832e+00,1.340847373008728027e+00
1.357719898223876953e-01,1.200154423713684082e-01,8.969271183013916016e-02,1.070727467536926270e+00,1.052712321281433105e+00,1.238574743270874023e+00
3.868299722671508789e-02,3.383499383926391602e-02,3.056126832962036133e-02,1.548024892807006836e+00,1.173245429992675781e+00,1.376545071601867676e+00
5.688554048538208008e-02,4.530751705169677734e-02,4.122573137283325195e-02,9.947640895843505859e-01,1.077453732490539551e+00,1.373436570167541504e+00
4.310345649719238281e-02,3.865778446197509766e-02,3.004539012908935547e-02,1.248108386993408203e+00,1.241460084915161133e+00,1.468454718589782715e+00
1.266006231307983398e-01,1.193513274192810059e-01,1.061562895774841309e-01,9.599740505218505859e-01,1.226236581802368164e+00,1.240653991699218750e+00
4.447692632675170898e-02,3.474783897399902344e-02,2.771168947219848633e-02,1.220791101455688477e+00,1.145508885383605957e+00,1.588808059692382812e+00
4.543054103851318359e-02,3.607964515686035156e-02,3.146713972091674805e-02,1.068383932113647461e+00,1.198697090148925781e+00,1.287366867065429688e+00
1.366043686866760254e-01,1.106688380241394043e-01,7.406276464462280273e-02,1.495550036430358887e+00,1.645796298980712891e+00,1.867364645004272461e+00
7.051151990890502930e-02,5.875271558761596680e-02,5.225372314453125000e-02,9.764776825904846191e-01,1.376873373985290527e+00,9.281031489372253418e-01
6.367081403732299805e-02,6.151753664016723633e-02,4.447335004806518555e-02,9.715846180915832520e-01,8.679428100585937500e-01,1.098882675170898438e+00
6.624984741210937500e-02,5.714660882949829102e-02,4.846930503845214844e-02,9.077796936035156250e-01,1.111095428466796875e+00,1.186679005622863770e+00
4.887932538986206055e-02,4.090261459350585938e-02,3.988462686538696289e-02,1.157393574714660645e+00,1.078000307083129883e+00,1.048737645149230957e+00
9.875982999801635742e-02,8.754283189773559570e-02,7.405167818069458008e-02,4.800508618354797363e-01,3.521053791046142578e-01,2.534286975860595703e-01
